brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
MASERATI,GHIBLI SQ4,3,6,Z,AS8,Sea,Roth,Västanfjärd,Finland,Rauma,Finland,618.9673083,06-09-2014
JAGUAR,XF AWD ,3,6,Z,AS8,Fullerd,Pietro,Köyliö,Finland,Tuusula,Finland,312.482716,30-11-2014
MERCEDES-BENZ,S 550 4MATIC LWB,4.7,8,Z,AS7,Quilligan,Gilli,Anjala,Finland,Kajaani,Finland,8.848759264,04-07-2014
VOLVO,V60 3.0T AWD,3,6,X,AS6,Kilbourn,Klement,Ikaalinen,Finland,Isojoki,Finland,615.7095727,12-03-2014
BMW,M3,3,6,Z,AM7,Tipens,Ekaterina,Pelkosenniemi,Finland,Tampere,Finland,356.3447776,22-05-2014
JEEP,PATRIOT 4X4,2.4,4,X,M5,Mugleston,Jessica,Muonio,Finland,Jalasjärvi,Finland,817.802716,10-11-2014
CHRYSLER,200 AWD FFV,3.6,6,E,A9,Gemlbett,Winifield,Oitti,Finland,Jämsänkoski,Finland,253.517744,06-01-2015
BMW,M235i CABRIOLET,3,6,Z,M6,Bartosiak,Godiva,Jämsänkoski,Finland,Muurla,Finland,518.0107581,29-10-2014
NISSAN,FRONTIER,2.5,4,,M5,Richarson,Ailene,Vähäkyrö,Finland,Suolahti,Finland,58.04406381,22-11-2014
KIA,K900,5,,X,AS8,Dunford,Marla,Rauma,Finland,Varpaisjärvi,Finland,808.0841113,10-11-2014
KIA,SPORTAGE AWD,2.4,4,X,AS6,Sesser,Godfree,Nilsiä,Finland,Punkalaidun,Finland,943.0082499,26-01-2014
TOYOTA,SIENNA AWD,3.5,6,X,AS6,Getch,Wendell,Joutseno,Finland,Vesanto,Finland,243.68804,08-11-2014
JEEP,GRAND CHEROKEE 4X4,3.6,6,X,A8,Davidovitch,Kelly,Hankasalmi,Finland,Joroinen,Finland,141.7749408,02-04-2014
MAZDA,CX-3,2,4,X,AS6,Ambrogini,Bibby,Hankasalmi,Finland,Pyhäjärvi,Finland,448.210757,27-12-2014
MERCEDES-BENZ,GLE 550 4MATIC,4.7,8,Z,AS7,Leaming,Janaya,Kuhmoinen,Finland,Ulvila,Finland,332.8806733,22-05-2014
GMC,YUKON FFV,5.3,8,X,A6,Flewan,Brockie,Muhos,Finland,Jalasjärvi,Finland,347.7041613,14-11-2014
BMW,ALPINA B6 xDRIVE GRAN COUPE,4.4,8,Z,AS8,Cusworth,Zane,Karhula,Finland,Posio,Finland,946.615998,09-02-2014
HYUNDAI,ELANTRA,2,4,X,AS6,Dwight,Juanita,Kiihtelysvaara,Finland,Keitele,Finland,449.9992065,05-07-2014
LEXUS,GS 200t F SPORT,2,4,Z,AS8,Korbmaker,Scottie,Vuolijoki,Finland,Kyrö,Finland,275.8814073,21-03-2014
FORD,F-150 FFV 4X4,5,8,X,AS6,Dinnage,Stu,Petäjävesi,Finland,Halikko,Finland,545.9887034,26-08-2014
CHEVROLET,SUBURBAN,5.3,8,X,A6,Dinnage,Stu,Hämeenlinna,Finland,Sulkava,Finland,175.4860825,22-05-2014
FIAT,500 HATCHBACK TURBO,1.4,4,X,A6,Hansen,Marcos,Pertteli,Finland,Kaskinen,Finland,398.741916,18-12-2014
VOLVO,V60 POLESTAR,3,6,X,AS6,Zum Felde,Gloriane,Kestilä,Finland,Oitti,Finland,578.2571476,14-02-2014
DODGE,CHARGER AWD FFV,3.6,6,E,A8,Vigus,Meta,Punkalaidun,Finland,Hämeenkoski,Finland,474.5649001,10-08-2014
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,AM7,Saddleton,Lyn,Saukkola,Finland,Jalasjärvi,Finland,314.5670568,19-10-2014
JAGUAR,F-TYPE R AWD CONVERTIBLE,5,,,AS8,Remmer,Barbi,Sotkamo,Finland,Kaustinen,Finland,582.0236676,08-11-2014
GMC,CANYON,2.8,4,,A6,Jobson,Elisha,Kärsämäki,Finland,Kylmäkoski,Finland,150.0763365,19-07-2014
CADILLAC,CTS AWD,2,4,Z,AS8,Fardell,Kala,Otaniemi,Finland,Korsnäs,Finland,850.549338,21-05-2014
HYUNDAI,ELANTRA,2,4,X,M6,Gilhouley,Melinda,Tornio,Finland,Pernå,Finland,50.49777503,04-06-2014
INFINITI,Q70 HYBRID,3.5,6,Z,AS7,Vasiliu,Clarice,Pirkkala,Finland,Mietoinen,Finland,403.5350637,29-06-2014
GMC,YUKON,5.3,8,X,A6,Leversuch,Danya,Pyhäjärvi,Finland,Espoo,Finland,934.5976928,20-06-2014
CHEVROLET,SILVERADO 4WD FFV,5.3,8,E,A6,Gebhardt,Enrica,Tuulos,Finland,Pernå,Finland,994.100713,05-10-2014
CHEVROLET,TRAVERSE,3.6,6,X,A6,Murdy,Francesca,Heinola,Finland,Pargas,Finland,316.8044741,17-07-2014
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Gotobed,Mag,Pyhäntä,Finland,Kylmäkoski,Finland,819.8658928,03-05-2014
PORSCHE,911 CARRERA 4S CABRIOLET,3.8,6,Z,M7,Chasmor,Erik,Savonranta,Finland,Pyhäjärvi,Finland,971.434794,01-04-2014
SUBARU,IMPREZA WAGON AWD,2,,X,AV6,Grayson,Odell,Pyhtää,Finland,Ii,Finland,435.4733045,01-04-2014
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,E,AS6,Oxby,Keriann,Suolahti,Finland,Pohja,Finland,875.5574654,22-10-2014
BMW,228i xDRIVE,2,4,Z,AS8,Aronsohn,Salvador,Vuokatti,Finland,Lapinjärvi,Finland,175.1241089,25-11-2014
LINCOLN,MKS AWD,3.7,6,X,AS6,Lawford,Camille,Mäntsälä,Finland,Uurainen,Finland,556.5611132,07-06-2014
GMC,SIERRA FFV,5.3,8,E,A6,Bagster,Kirsti,Längelmäki,Finland,Rääkkylä,Finland,71.08074139,09-11-2014
CHRYSLER,300 AWD FFV,3.6,6,,A8,Stiff,Pryce,Kustavi,Finland,Pelkosenniemi,Finland,447.593408,22-08-2014
NISSAN,JUKE NISMO RS AWD,1.6,4,Z,AV8,Clowney,Susana,Pertteli,Finland,Keitele,Finland,241.7321788,21-03-2014
TOYOTA,AVALON,3.5,6,X,AS6,Sorey,Elfrieda,Kuusamo,Finland,Kitee,Finland,548.3395974,30-04-2014
PORSCHE,CAYENNE GTS,3.6,6,Z,A8,Clutram,Jaime,Nickby,Finland,Vuolijoki,Finland,966.8868593,19-12-2014
GMC,YUKON 4WD,6.2,8,Z,A8,Bank,Cyndy,Kuru,Finland,Yli-Ii,Finland,511.5656952,11-08-2014
GMC,YUKON XL 4WD,6.2,8,Z,A8,Gathwaite,Mario,Yli-Ii,Finland,Marttila,Finland,250.1275987,22-03-2014
TOYOTA,TACOMA 4WD,2.7,4,X,M5,De Antoni,West,Lapinlahti,Finland,Vehmersalmi,Finland,622.346104,04-01-2015
FORD,F-150 FFV 4X4,3.5,6,E,A6,Plover,Christoforo,Västanfjärd,Finland,Helsinki,Finland,876.9895476,22-02-2014
BMW,340i xDRIVE,3,6,Z,M6,Cain,Corilla,Kajaani,Finland,Vahto,Finland,766.0084823,30-12-2014
NISSAN,SENTRA,1.8,4,X,M6,Heineke,Kelcie,Kemi,Finland,Suonenjoki,Finland,622.1095665,12-06-2014
BMW,X3 xDRIVE28i,2,4,Z,AS8,Davidson,Maighdiln,Anjala,Finland,Pyhäjärvi,Finland,503.8881075,08-09-2014
AUDI,SQ5 QUATTRO,3,6,Z,AS8,Fullager,Ezekiel,Aura,Finland,Veteli,Finland,788.2012011,09-10-2014
TOYOTA,YARIS,1.5,4,X,AS6,Winchcombe,Ashlan,Toivakka,Finland,Kaustinen,Finland,523.4180092,19-10-2014
BMW,435i xDRIVE COUPE,3,6,Z,M6,Buten,Tyrone,Petäjävesi,Finland,Kiiminki,Finland,561.479175,23-08-2014
MERCEDES-BENZ,E 400 4MATIC,3,6,Z,AS7,Bigland,Kaile,Pyhäjärvi,Finland,Huittinen,Finland,402.8349267,22-03-2014
FORD,TAURUS FFV AWD,3.5,6,E,AS6,Clinch,Agosto,Auttoinen,Finland,Mietoinen,Finland,754.7371192,26-05-2014
INFINITI,Q50S RED SPORT,3,6,,AS7,Olenichev,Isobel,Ingå,Finland,Vihti,Finland,95.46382737,09-02-2014
CHEVROLET,IMPALA FFV,3.6,6,E,AS6,McErlaine,Walsh,Siuntio,Finland,Ristinummi,Finland,692.6873198,19-08-2014
MAZDA,MAZDA3 4-DOOR,2,4,X,AS6,Fildery,Sawyer,Hollola,Finland,Rantasalmi,Finland,397.0189663,02-10-2014
HONDA,CIVIC SEDAN,2,4,X,M6,Brosio,Gwendolin,Lemi,Finland,Vuosaari,Finland,846.1852869,24-11-2014
JEEP,COMPASS,2.4,4,X,A6,Krysiak,Elmer,Alahärmä,Finland,Rantsila,Finland,47.98403195,25-04-2014
ACURA,ILX,2.4,,Z,AM8,Tummond,Dyan,Lappeenranta,Finland,Ylitornio,Finland,158.0754729,16-02-2014
JEEP,RENEGADE FFV,2.4,4,E,A9,Depka,Deidre,Vuosaari,Finland,Kuivaniemi,Finland,151.3464847,24-12-2014
AUDI,SQ5 QUATTRO,3,6,Z,AS8,Hannaford,Angil,Elimäki,Finland,Tervakoski,Finland,214.6950378,01-12-2014
JEEP,CHEROKEE 4X4 FFV,2.4,4,X,A9,Marsy,Roberta,Tervola,Finland,Muonio,Finland,866.1894672,12-03-2014
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Gotobed,Mag,Pyhäntä,Finland,Humppila,Finland,751.8330588,04-01-2015
LAND ROVER,RANGE ROVER,3,6,Z,AS8,Brockbank,Doralin,Hausjärvi,Finland,Kirkkonummi,Finland,989.7397597,28-05-2014
FORD,FUSION,2.5,4,X,AS6,Kinge,Angie,Kurikka,Finland,Soini,Finland,89.43036201,30-06-2014
HONDA,FIT,1.5,4,X,AV,Craigheid,Dur,Pornainen,Finland,Vaala,Finland,467.6466248,07-04-2014
TOYOTA,SIENNA,3.5,6,,AS6,Stronach,Neal,Pyhäjärvi,Finland,Pargas,Finland,932.9856091,24-08-2014
MAZDA,MAZDA3 5-DOOR (SIL),2.5,4,,M6,Dioniso,Gabriela,Pomarkku,Finland,Mäntsälä,Finland,641.0456782,15-01-2014
MERCEDES-BENZ,CLA 250,2,4,Z,AS7,Prestage,Briggs,Vammala,Finland,Oitti,Finland,856.7992604,08-05-2014
CADILLAC,ATS-V,3.6,6,Z,AS8,Rosbrough,Arte,Lovisa,Finland,Velkua,Finland,929.5269767,16-12-2014
TOYOTA,TUNDRA 4WD,4.6,8,X,AS6,Van Leijs,Bard,Korpilahti,Finland,Otaniemi,Finland,650.2952899,26-11-2014
DODGE,CHARGER SRT HELLCAT,6.2,8,Z,A8,Wharfe,Tull,Karis,Finland,Mikkeli,Finland,848.741766,29-08-2014
SUBARU,LEGACY AWD,3.6,6,X,AV6,Habershon,Delbert,Puumala,Finland,Jämijärvi,Finland,855.906366,23-01-2014
BMW,M4 CABRIOLET,3,6,Z,M6,Ismail,Cherie,Mellilä,Finland,Väståboland,Finland,829.7869057,09-05-2014
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Langlais,Jehu,Kempele,Finland,Mänttä,Finland,955.9197818,31-10-2014
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Collimore,Ame,Liminka,Finland,Artjärvi,Finland,449.4356253,02-10-2014
MINI,COOPER S COUNTRYMAN ALL4,1.6,4,Z,M6,Stiff,Pryce,Merikarvia,Finland,Soini,Finland,683.7647092,04-11-2014
CHEVROLET,SILVERADO 4WD,5.3,8,X,A6,Kobu,Hailey,Punkalaidun,Finland,Kaavi,Finland,16.52751086,10-08-2014
BMW,X5 xDRIVE50i,4.4,8,Z,AS8,Duggleby,Mycah,Karttula,Finland,Outokumpu,Finland,345.9372413,17-11-2014
AUDI,A5 CABRIOLET QUATTRO,2,4,Z,AS8,Krale,Rafferty,Tohmajärvi,Finland,Pyhäjoki,Finland,394.4812902,22-02-2014
KIA,SOUL,2,4,X,AS6,Carillo,Aila,Juupajoki,Finland,Siikainen,Finland,567.3642988,17-04-2014
BMW,228i,2,4,Z,M6,Gonneau,Alick,Iniö,Finland,Keminmaa,Finland,377.6914331,07-07-2014
FIAT,500L,1.4,4,X,M6,Miell,Chip,Rääkkylä,Finland,Ristiina,Finland,993.036997,07-07-2014
CHEVROLET,TRAVERSE AWD,3.6,6,X,A6,Dunford,Marla,Merimasku,Finland,Siikainen,Finland,13.50271676,04-05-2014
LINCOLN,MKC AWD,2,4,X,AS6,Eakins,Bili,Kangaslampi,Finland,Kiuruvesi,Finland,826.175448,17-03-2014
FIAT,500X,1.4,4,X,M6,Boffey,Reinald,Vihti,Finland,Enontekiö,Finland,387.0235278,29-10-2014
MAZDA,CX-5 4WD,2.5,4,X,AS6,Moreno,Bethina,Nurmijärvi,Finland,Oitti,Finland,206.5555493,31-01-2014
INFINITI,QX50 AWD,3.7,6,Z,AS7,Kike,Spike,Myrskylä,Finland,Kestilä,Finland,864.8220524,19-02-2014
MINI,COOPER CLUBMAN,1.5,3,Z,M6,Fraczak,Ilise,Keitele,Finland,Alajärvi,Finland,178.6337987,04-01-2015
AUDI,S6 QUATTRO,4,8,Z,AM7,McGeorge,Lurlene,Puolanka,Finland,Ivalo,Finland,345.0177776,26-03-2014
HYUNDAI,SANTA FE SPORT AWD,2.4,,X,AS6,Fain,Petra,Pukkila,Finland,Mouhijärvi,Finland,822.4881534,17-04-2014
FIAT,500 ABARTH CABRIO,1.4,4,X,A6,MacKnockiter,Christine,Vaala,Finland,Sumiainen,Finland,67.96504177,23-06-2014
BMW,Z4 sDRIVE28i,2,4,Z,AS8,Jachimak,Christoffer,Lohja,Finland,Nickby,Finland,902.3071039,02-07-2014
CHEVROLET,COLORADO,2.5,4,X,A6,Fullegar,Sergent,Oravais,Finland,Lieto,Finland,449.1833383,09-08-2014
MERCEDES-BENZ,CLA 250 4MATIC FFV,2,4,E,AS7,Harford,Heindrick,Taipalsaari,Finland,Elimäki,Finland,874.1355964,11-10-2014
FORD,MUSTANG CONVERTIBLE,2.3,4,X,AS6,Agar,Leif,Petäjävesi,Finland,Kuopio,Finland,615.4094874,18-05-2014
TOYOTA,CAMRY HYBRID LE,2.5,4,,AV,Fildery,Sawyer,Askola,Finland,Pertunmaa,Finland,855.6013292,11-02-2014
CHEVROLET,SONIC,1.4,4,,AS6,Goodby,Lawrence,Kuivaniemi,Finland,Vammala,Finland,140.8021238,22-08-2014
DODGE,CHARGER (MDS),5.7,,X,A5,Broxton,Phylis,Rautalampi,Finland,Kyrö,Finland,983.7865283,01-05-2014
TOYOTA,HIGHLANDER HYBRID AWD,3.5,6,X,AV6,Flecknell,Alvira,Karhula,Finland,Nagu,Finland,878.0316552,24-04-2014
GMC,YUKON XL 4WD,5.3,8,,A6,Myring,Rayna,Lieto,Finland,Oulainen,Finland,527.9708429,14-12-2014
SUBARU,LEGACY AWD,2.5,4,X,M6,Getch,Wendell,Kolari,Finland,Juva,Finland,750.4579054,15-02-2014
PORSCHE,911 CARRERA S CABRIOLET,3.8,6,,M7,Klicher,Tandi,Vahto,Finland,Kempele,Finland,936.5457017,14-04-2014
RAM,1500 ECODIESEL HFE,3,6,D,A8,Ordish,Fiann,Sahalahti,Finland,Sumiainen,Finland,180.3914564,24-07-2014
GMC,ACADIA AWD,3.6,6,X,A6,Yarrall,Louise,Liperi,Finland,Kirkkonummi,Finland,477.7246913,14-09-2014
JEEP,COMPASS,2.4,4,X,M5,Izhakov,Sergei,Humppila,Finland,Pyhäjärvi,Finland,857.6566081,09-07-2014
TOYOTA,RAV4 HYBRID AWD,2.5,4,X,AV6,Campes,Janis,Suolahti,Finland,Vesilahti,Finland,916.4805166,15-03-2014
KIA,FORTE 5,2,4,X,AS6,Blinder,Sigmund,Kronoby,Finland,Rautjärvi,Finland,772.8067191,28-10-2014
JAGUAR,F-TYPE COUPE,3,6,Z,AS8,Hansed,Ladonna,Otaniemi,Finland,Lovisa,Finland,316.8635174,01-02-2014
BMW,428i CABRIOLET,2,4,Z,AS8,Tapper,Theresina,Nivala,Finland,Kinnula,Finland,187.11838,09-08-2014
CADILLAC,ATS-V,3.6,6,Z,AS8,Vigors,Devondra,Pyhäjärvi,Finland,Pylkönmäki,Finland,798.1801693,28-05-2014
PORSCHE,CAYENNE GTS,3.6,6,Z,A8,Kinsley,Christye,Ylitornio,Finland,Mouhijärvi,Finland,877.4514361,18-02-2014
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Lawless,Chaddie,Sonkajärvi,Finland,Ulvila,Finland,339.259883,29-06-2014
DODGE,DART TURBO AERO,1.4,4,,AM6,Maycock,Terrence,Karttula,Finland,Kronoby,Finland,372.7181584,12-02-2014
CHEVROLET,COLORADO,2.5,4,X,A6,Proske,Ilise,Inari,Finland,Virtasalmi,Finland,667.2362902,08-09-2014
CHEVROLET,SILVERADO FFV,4.3,6,X,A6,Chasmor,Erik,Maaninka,Finland,Kempele,Finland,361.4491148,29-08-2014
CHEVROLET,COLORADO 4WD,3.6,,X,A6,Winchcombe,Ashlan,Pohja,Finland,Gumböle,Finland,693.3539174,15-03-2014
FORD,TAURUS FFV AWD,3.5,6,X,AS6,Henryson,Bar,Saarijärvi,Finland,Lemu,Finland,757.1219226,29-01-2014
HYUNDAI,TUCSON AWD,2,4,,AS6,Davage,Gayle,Keminmaa,Finland,Eno,Finland,692.819021,17-04-2014
JEEP,COMPASS,2.4,4,X,A6,Van den Bosch,Sumner,Pyhäsalmi,Finland,Parkano,Finland,382.721812,27-01-2014
CHEVROLET,CORVETTE Z06,6.2,8,Z,M7,Killock,Judy,Muhos,Finland,Saukkola,Finland,857.9466469,21-07-2014
FORD,F-150 FFV,5,8,E,AS6,Douberday,Munmro,Joutseno,Finland,Vuolijoki,Finland,179.0746681,16-01-2014
SUBARU,WRX,2,4,Z,AV8,Monckton,Darnell,Karvia,Finland,Vuosaari,Finland,474.3208549,09-07-2014
LEXUS,RC 200t,2,4,Z,AS8,Rusted,Rafa,Hämeenkoski,Finland,Västanfjärd,Finland,471.4246831,07-04-2014
TOYOTA,YARIS (SIL),1.5,4,X,M6,Klimentov,Nils,Kivijärvi,Finland,Isokyrö,Finland,977.33037,04-06-2014
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Eddow,Donica,Anjala,Finland,Lempäälä,Finland,689.8324201,18-11-2014
DODGE,JOURNEY FFV,3.6,6,E,A6,Kerne,Jenifer,Suomusjärvi,Finland,Virrat,Finland,739.9800449,14-12-2014
BMW,640i xDRIVE GRAN COUPE,3,6,Z,AS8,Gillbee,Wylie,Asikkala,Finland,Mellunkylä,Finland,623.9964647,17-09-2014
DODGE,CHALLENGER (MDS),5.7,8,X,A8,Macy,Claire,Kaarina,Finland,Laukaa,Finland,190.7193544,25-05-2014
DODGE,CHARGER (MDS),6.4,8,Z,A8,Kingescot,Willow,Savukoski,Finland,Pulkkila,Finland,484.808395,15-06-2014
JEEP,RENEGADE 4X4,2.4,4,X,A9,Deme,Lee,Ulvila,Finland,Muurame,Finland,574.608797,30-07-2014
ROLLS-ROYCE,PHANTOM COUPE,6.7,12,Z,AS8,Cheng,Margalo,Liminka,Finland,Kalajoki,Finland,286.6648141,24-11-2014
FORD,FUSION (Start/Stop),1.5,4,X,AS6,Shovelin,Sam,Kuhmalahti,Finland,Pöytyä,Finland,494.6802427,15-06-2014
HYUNDAI,SANTA FE SPORT AWD,2.4,,X,AS6,Kitchiner,Erda,Humppila,Finland,Varkaus,Finland,326.1617746,28-12-2014
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,2.1,4,D,AS7,Puckring,Simone,Lahti,Finland,Kitee,Finland,310.2966094,12-11-2014
FORD,SHELBY GT350 MUSTANG,5.2,8,Z,M6,Corthes,Lyman,Kärkölä,Finland,Jämsä,Finland,544.7634025,04-05-2014
CHEVROLET,CRUZE LIMITED,1.4,4,X,M6,Rosewell,Frederik,Kullaa,Finland,Vahto,Finland,403.08019,27-05-2014
MINI,JOHN COOPER WORKS PACEMAN ALL4,1.6,4,Z,AS6,Harlock,Lesya,Nokia,Finland,Munkkiniemi,Finland,47.46054113,05-03-2014
VOLVO,XC90 T6 AWD,2,4,Z,AS8,Winston,Basilio,Karinainen,Finland,Saari,Finland,520.6188227,20-07-2014
RAM,1500 4X4 ECODIESEL,3,6,D,A8,Wellstood,Shawnee,Kuivaniemi,Finland,Paimio,Finland,383.1716692,08-08-2014
TOYOTA,COROLLA,1.8,4,X,AV,Boom,Theadora,Kokemäki,Finland,Kaarela,Finland,917.1672218,15-05-2014
JEEP,GRAND CHEROKEE 4X4 DIESEL,3,6,D,A8,Burgoin,Clementine,Liljendal,Finland,Jokioinen,Finland,693.9864979,02-04-2014
CHRYSLER,300 FFV,3.6,6,E,A8,Playdon,Brewer,Kuru,Finland,Dragsfjärd,Finland,735.9625007,13-12-2014
SUBARU,LEGACY AWD,2.5,4,X,M6,Getch,Wendell,Kolari,Finland,Pihtipudas,Finland,776.9297528,07-06-2014
JEEP,WRANGLER 4X4,3.6,6,X,M6,Riccelli,Howie,Mietoinen,Finland,Haapajärvi,Finland,242.0919116,24-04-2014
CHEVROLET,TRAVERSE,3.6,6,X,A6,Showering,Kirstin,Kärkölä,Finland,Oulainen,Finland,673.6350309,27-08-2014
PORSCHE,911 TURBO,3.8,6,Z,AM7,Simunek,Anjanette,Toijala,Finland,Evijärvi,Finland,143.7190062,05-01-2015
VOLVO,S60 T5,2,4,X,AS8,Martine,Felecia,Nilsiä,Finland,Parola,Finland,360.5868808,28-06-2014
GMC,CANYON 4WD,2.5,4,X,A6,Twydell,Reynolds,Kållby,Finland,Haapajärvi,Finland,641.9175448,25-08-2014
BMW,650i xDRIVE CABRIOLET,4.4,8,,AS8,Swepson,Inness,Pelkosenniemi,Finland,Sodankylä,Finland,326.2334116,19-02-2014
PORSCHE,911 CARRERA S CABRIOLET,3.8,6,Z,AM7,Heersma,Mahmoud,Kolari,Finland,Masku,Finland,579.042857,09-10-2014
MINI,COOPER S COUNTRYMAN ALL4,1.6,4,Z,M6,Vasilkov,Bobby,Ranua,Finland,Karkkila,Finland,26.71299172,03-10-2014
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Yeudall,Katrinka,Taivalkoski,Finland,Pihtipudas,Finland,622.5177733,12-07-2014
DODGE,CHALLENGER SRT (MDS),6.4,8,Z,A8,Marris,Dominique,Kullaa,Finland,Saarijärvi,Finland,306.6235677,09-04-2014
BMW,M6 GRAN COUPE,4.4,8,Z,M6,Abrahmson,Issie,Vihti,Finland,Lieksa,Finland,54.52247524,25-11-2014
JEEP,CHEROKEE 4X4 FFV,2.4,4,E,A9,Whoolehan,Teodor,Kärkölä,Finland,Marttila,Finland,550.4671391,05-02-2014
SUBARU,IMPREZA AWD,2,4,X,AV6,Eddow,Donica,Pornainen,Finland,Ilmajoki,Finland,783.4216832,08-09-2014
HYUNDAI,SONATA HYBRID,2,4,X,AM6,Myring,Rayna,Varkaus,Finland,Kylmäkoski,Finland,502.8173144,14-10-2014
CHEVROLET,CRUZE,1.4,4,X,AS6,Mellodey,Dulcy,Mikkeli,Finland,Kellokoski,Finland,253.4580847,11-02-2014
FORD,TRANSIT CONNECT WAGON LWB,2.5,4,X,AS6,Marwick,Minni,Muurla,Finland,Utsjoki,Finland,26.02384878,01-05-2014
INFINITI,Q70 AWD,5.6,8,Z,AS7,Lernihan,Bruis,Alavieska,Finland,Pyhäselkä,Finland,651.4565131,29-08-2014
LINCOLN,MKZ,2,4,X,AS6,Whitcher,Dannel,Teuva,Finland,Myrskylä,Finland,149.3481109,26-10-2014
FORD,TRANSIT CONNECT VAN FFV,2.5,4,X,AS6,Pennycuick,Isabelle,Vihanti,Finland,Muhos,Finland,232.6280745,31-07-2014
GMC,SIERRA FFV,4.3,6,E,A6,Kike,Spike,Marttila,Finland,Lieksa,Finland,845.4866354,21-05-2014
INFINITI,Q50 HYBRID AWD,3.5,6,Z,AS7,Sawrey,Noreen,Honkajoki,Finland,Hankasalmi,Finland,269.903281,12-11-2014
MITSUBISHI,LANCER SPORTBACK,2,4,X,M5,Kingescot,Willow,Karkkila,Finland,Kaskinen,Finland,762.6525399,18-10-2014
JAGUAR,F-TYPE R AWD CONVERTIBLE,5,,,AS8,Leaming,Janaya,Rusko,Finland,Kerava,Finland,785.7054517,01-02-2014
FORD,F-150 (Payload Pkg),2.7,6,X,AS6,Rodolfi,Darrel,Viitasaari,Finland,Askainen,Finland,230.7678907,29-04-2014
TOYOTA,YARIS HATCHBACK,1.5,4,X,M5,Macklam,Tymothy,Ivalo,Finland,Luvia,Finland,388.8906163,17-08-2014
MINI,COOPER 5 DOOR,1.5,3,Z,AS6,Dauber,Bunni,Juankoski,Finland,Toholampi,Finland,325.5809801,28-12-2014
ASTON MARTIN,DB9 GT,5.9,12,Z,A6,Kerley,Carlota,Broby,Finland,Vesanto,Finland,825.2433616,09-05-2014
NISSAN,GT-R,3.8,6,Z,AM6,Sea,Roth,Tammela,Finland,Suolahti,Finland,38.51289538,18-01-2014
VOLVO,XC70 T5 AWD,2.5,5,X,AS6,Doman,Corry,Tervo,Finland,Lohtaja,Finland,611.1024689,18-04-2014
KIA,SPORTAGE,2.4,4,X,M6,Tarzey,Humfrid,Korpilahti,Finland,Vimpeli,Finland,228.2493915,26-07-2014
BMW,X5 xDRIVE50i,4.4,8,Z,AS8,Puckring,Simone,Velkua,Finland,Hanko,Finland,894.8908703,07-09-2014
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,X,AS6,Champagne,Konstanze,Suodenniemi,Finland,Ylihärmä,Finland,57.84434763,24-06-2014
BUICK,ENCORE SPORT TOURING AWD,1.4,4,X,AS6,Cuffe,Astrid,Velkua,Finland,Siuntio,Finland,569.8863813,18-04-2014
KIA,SEDONA SXL,3.3,6,X,AS6,Yurinov,Corie,Puumala,Finland,Korpilahti,Finland,169.3168516,21-01-2014
BUICK,ENCLAVE,3.6,6,X,A6,Bardey,Stinky,Ivalo,Finland,Kesälahti,Finland,747.8601004,17-10-2014
JEEP,CHEROKEE FFV,2.4,4,X,A9,Storr,Lars,Himanka,Finland,Ruokolahti,Finland,186.4790988,18-05-2014
BMW,328d xDRIVE,2,4,D,AS8,Crips,Emalee,Helsinki,Finland,Luvia,Finland,135.9659851,05-01-2015
VOLKSWAGEN,BEETLE,1.8,4,X,AS6,Durbann,Berni,Nurmes,Finland,Hämeenkoski,Finland,12.94550269,25-11-2014
SCION,FR-S,2,4,Z,AS6,Jankin,Melosa,Hämeenlinna,Finland,Pargas,Finland,374.4011901,16-02-2014
TOYOTA,VENZA 4WD,3.5,6,,AS6,Konke,Trueman,Vesanto,Finland,Velkua,Finland,344.222309,10-04-2014
DODGE,JOURNEY FFV,3.6,6,E,A6,Aldie,Melodie,Turenki,Finland,Munkkiniemi,Finland,198.7546259,22-06-2014
NISSAN,PATHFINDER,3.5,6,X,AV,Thody,Ronda,Kyrö,Finland,Yli-Ii,Finland,350.3349796,16-01-2014
PORSCHE,BOXSTER SPYDER,3.8,6,Z,M6,Swin,Fawne,Korsholm,Finland,Suonenjoki,Finland,60.03523104,19-05-2014
JEEP,RENEGADE FFV,2.4,4,X,A9,Grandin,Rubin,Hollola,Finland,Korsholm,Finland,421.2025429,25-08-2014
FORD,T-150 WAGON FFV,3.7,6,X,AS6,Ubanks,Valeria,Hämeenkoski,Finland,Utsjoki,Finland,886.4318473,05-07-2014
MAZDA,MAZDA6 (SIL),2.5,4,X,M6,Klicher,Tandi,Sulkava,Finland,Tuupovaara,Finland,739.6112355,25-02-2014
