brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
CHEVROLET,SONIC 5,1.8,4,X,M5,Duplain,Nefen,Kauhajoki,Finland,Isojoki,Finland,315.248109221876,2014-07-05
MASERATI,GHIBLI SQ4,3,6,Z,AS8,Fullerd,Pietro,Nakkila,Finland,Tervakoski,Finland,45.535179400634,2014-10-03
BMW,435i xDRIVE COUPE,3,6,Z,M6,Trank,Clarissa,Lammi,Finland,Kållby,Finland,430.344139217723,2014-06-13
MASERATI,GHIBLI SQ4,3,6,Z,AS8,Sea,Roth,Västanfjärd,Finland,Rauma,Finland,618.967308330294,2014-09-06
JAGUAR,XF AWD ,3,6,Z,AS8,Fullerd,Pietro,Köyliö,Finland,Tuusula,Finland,312.482715974049,2014-11-30
MERCEDES-BENZ,S 550 4MATIC LWB,4.7,8,Z,AS7,Quilligan,Gilli,Anjala,Finland,Kajaani,Finland,8.84875926357509,2014-07-04
VOLVO,V60 3.0T AWD,3,6,X,AS6,Kilbourn,Klement,Ikaalinen,Finland,Isojoki,Finland,615.709572697966,2014-03-12
BMW,M3,3,6,Z,AM7,Tipens,Ekaterina,Pelkosenniemi,Finland,Tampere,Finland,356.344777572598,2014-05-22
JEEP,PATRIOT 4X4,2.4,4,X,M5,Mugleston,Jessica,Muonio,Finland,Jalasjärvi,Finland,817.802716049648,2014-11-10
CHRYSLER,200 AWD FFV,3.6,6,E,A9,Gemlbett,Winifield,Oitti,Finland,Jämsänkoski,Finland,253.517744012033,2015-01-06
BMW,M235i CABRIOLET,3,6,Z,M6,Bartosiak,Godiva,Jämsänkoski,Finland,Muurla,Finland,518.010758123566,2014-10-29
NISSAN,FRONTIER,2.5,4,,M5,Richarson,Ailene,Vähäkyrö,Finland,Suolahti,Finland,58.0440638055073,2014-11-22
KIA,K900,5,,X,AS8,Dunford,Marla,Rauma,Finland,Varpaisjärvi,Finland,808.084111286483,2014-11-10
KIA,SPORTAGE AWD,2.4,4,X,AS6,Sesser,Godfree,Nilsiä,Finland,Punkalaidun,Finland,943.008249903048,2014-01-26
TOYOTA,SIENNA AWD,3.5,6,X,AS6,Getch,Wendell,Joutseno,Finland,Vesanto,Finland,243.688040032509,2014-11-08
JEEP,GRAND CHEROKEE 4X4,3.6,6,X,A8,Davidovitch,Kelly,Hankasalmi,Finland,Joroinen,Finland,141.77494077374,2014-04-02
MAZDA,CX-3,2,4,X,AS6,Ambrogini,Bibby,Hankasalmi,Finland,Pyhäjärvi,Finland,448.210757040137,2014-12-27
MERCEDES-BENZ,GLE 550 4MATIC,4.7,8,Z,AS7,Leaming,Janaya,Kuhmoinen,Finland,Ulvila,Finland,332.880673310388,2014-05-22
GMC,YUKON FFV,5.3,8,X,A6,Flewan,Brockie,Muhos,Finland,Jalasjärvi,Finland,347.704161269306,2014-11-14
BMW,ALPINA B6 xDRIVE GRAN COUPE,4.4,8,Z,AS8,Cusworth,Zane,Karhula,Finland,Posio,Finland,946.615997983539,2014-02-09
HYUNDAI,ELANTRA,2,4,X,AS6,Dwight,Juanita,Kiihtelysvaara,Finland,Keitele,Finland,449.999206486204,2014-07-05
LEXUS,GS 200t F SPORT,2,4,Z,AS8,Korbmaker,Scottie,Vuolijoki,Finland,Kyrö,Finland,275.881407259934,2014-03-21
FORD,F-150 FFV 4X4,5,8,X,AS6,Dinnage,Stu,Petäjävesi,Finland,Halikko,Finland,545.988703446682,2014-08-26
CHEVROLET,SUBURBAN,5.3,8,X,A6,Dinnage,Stu,Hämeenlinna,Finland,Sulkava,Finland,175.486082515487,2014-05-22
FIAT,500 HATCHBACK TURBO,1.4,4,X,A6,Hansen,Marcos,Pertteli,Finland,Kaskinen,Finland,398.741916037984,2014-12-18
VOLVO,V60 POLESTAR,3,6,X,AS6,Zum Felde,Gloriane,Kestilä,Finland,Oitti,Finland,578.25714757708,2014-02-14
DODGE,CHARGER AWD FFV,3.6,6,E,A8,Vigus,Meta,Punkalaidun,Finland,Hämeenkoski,Finland,474.564900096524,2014-08-10
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,AM7,Saddleton,Lyn,Saukkola,Finland,Jalasjärvi,Finland,314.567056836349,2014-10-19
JAGUAR,F-TYPE R AWD CONVERTIBLE,5,,,AS8,Remmer,Barbi,Sotkamo,Finland,Kaustinen,Finland,582.023667607778,2014-11-08
GMC,CANYON,2.8,4,,A6,Jobson,Elisha,Kärsämäki,Finland,Kylmäkoski,Finland,150.076336451921,2014-07-19
CADILLAC,CTS AWD,2,4,Z,AS8,Fardell,Kala,Otaniemi,Finland,Korsnäs,Finland,850.549338028259,2014-05-21
HYUNDAI,ELANTRA,2,4,X,M6,Gilhouley,Melinda,Tornio,Finland,Pernå,Finland,50.4977750299922,2014-06-04
INFINITI,Q70 HYBRID,3.5,6,Z,AS7,Vasiliu,Clarice,Pirkkala,Finland,Mietoinen,Finland,403.535063684082,2014-06-29
GMC,YUKON,5.3,8,X,A6,Leversuch,Danya,Pyhäjärvi,Finland,Espoo,Finland,934.59769283935,2014-06-20
CHEVROLET,SILVERADO 4WD FFV,5.3,8,E,A6,Gebhardt,Enrica,Tuulos,Finland,Pernå,Finland,994.100713047615,2014-10-05
CHEVROLET,TRAVERSE,3.6,6,X,A6,Murdy,Francesca,Heinola,Finland,Pargas,Finland,316.804474056877,2014-07-17
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Gotobed,Mag,Pyhäntä,Finland,Kylmäkoski,Finland,819.865892847354,2014-05-03
PORSCHE,911 CARRERA 4S CABRIOLET,3.8,6,Z,M7,Chasmor,Erik,Savonranta,Finland,Pyhäjärvi,Finland,971.434794003759,2014-04-01
SUBARU,IMPREZA WAGON AWD,2,,X,AV6,Grayson,Odell,Pyhtää,Finland,Ii,Finland,435.473304479757,2014-04-01
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,E,AS6,Oxby,Keriann,Suolahti,Finland,Pohja,Finland,875.557465372321,2014-10-22
BMW,228i xDRIVE,2,4,Z,AS8,Aronsohn,Salvador,Vuokatti,Finland,Lapinjärvi,Finland,175.124108903681,2014-11-25
LINCOLN,MKS AWD,3.7,6,X,AS6,Lawford,Camille,Mäntsälä,Finland,Uurainen,Finland,556.561113191851,2014-06-07
GMC,SIERRA FFV,5.3,8,E,A6,Bagster,Kirsti,Längelmäki,Finland,Rääkkylä,Finland,71.0807413880019,2014-11-09
CHRYSLER,300 AWD FFV,3.6,6,,A8,Stiff,Pryce,Kustavi,Finland,Pelkosenniemi,Finland,447.593407985689,2014-08-22
NISSAN,JUKE NISMO RS AWD,1.6,4,Z,AV8,Clowney,Susana,Pertteli,Finland,Keitele,Finland,241.732178778555,2014-03-21
TOYOTA,AVALON,3.5,6,X,AS6,Sorey,Elfrieda,Kuusamo,Finland,Kitee,Finland,548.33959737218,2014-04-30
PORSCHE,CAYENNE GTS,3.6,6,Z,A8,Clutram,Jaime,Nickby,Finland,Vuolijoki,Finland,966.886859325864,2014-12-19
GMC,YUKON 4WD,6.2,8,Z,A8,Bank,Cyndy,Kuru,Finland,Yli-Ii,Finland,511.565695182107,2014-08-11
GMC,YUKON XL 4WD,6.2,8,Z,A8,Gathwaite,Mario,Yli-Ii,Finland,Marttila,Finland,250.127598716336,2014-03-22
TOYOTA,TACOMA 4WD,2.7,4,X,M5,De Antoni,West,Lapinlahti,Finland,Vehmersalmi,Finland,622.346103976113,2015-01-04
FORD,F-150 FFV 4X4,3.5,6,E,A6,Plover,Christoforo,Västanfjärd,Finland,Helsinki,Finland,876.98954759281,2014-02-22
BMW,340i xDRIVE,3,6,Z,M6,Cain,Corilla,Kajaani,Finland,Vahto,Finland,766.008482332545,2014-12-30
NISSAN,SENTRA,1.8,4,X,M6,Heineke,Kelcie,Kemi,Finland,Suonenjoki,Finland,622.109566514272,2014-06-12
BMW,X3 xDRIVE28i,2,4,Z,AS8,Davidson,Maighdiln,Anjala,Finland,Pyhäjärvi,Finland,503.888107549841,2014-09-08
AUDI,SQ5 QUATTRO,3,6,Z,AS8,Fullager,Ezekiel,Aura,Finland,Veteli,Finland,788.201201120739,2014-10-09
TOYOTA,YARIS,1.5,4,X,AS6,Winchcombe,Ashlan,Toivakka,Finland,Kaustinen,Finland,523.418009206189,2014-10-19
BMW,435i xDRIVE COUPE,3,6,Z,M6,Buten,Tyrone,Petäjävesi,Finland,Kiiminki,Finland,561.479175015126,2014-08-23
MERCEDES-BENZ,E 400 4MATIC,3,6,Z,AS7,Bigland,Kaile,Pyhäjärvi,Finland,Huittinen,Finland,402.834926684235,2014-03-22
FORD,TAURUS FFV AWD,3.5,6,E,AS6,Clinch,Agosto,Auttoinen,Finland,Mietoinen,Finland,754.737119155347,2014-05-26
INFINITI,Q50S RED SPORT,3,6,,AS7,Olenichev,Isobel,Ingå,Finland,Vihti,Finland,95.4638273703594,2014-02-09
CHEVROLET,IMPALA FFV,3.6,6,E,AS6,McErlaine,Walsh,Siuntio,Finland,Ristinummi,Finland,692.687319764932,2014-08-19
MAZDA,MAZDA3 4-DOOR,2,4,X,AS6,Fildery,Sawyer,Hollola,Finland,Rantasalmi,Finland,397.018966314477,2014-10-02
HONDA,CIVIC SEDAN,2,4,X,M6,Brosio,Gwendolin,Lemi,Finland,Vuosaari,Finland,846.185286855796,2014-11-24
JEEP,COMPASS,2.4,4,X,A6,Krysiak,Elmer,Alahärmä,Finland,Rantsila,Finland,47.9840319495466,2014-04-25
ACURA,ILX,2.4,,Z,AM8,Tummond,Dyan,Lappeenranta,Finland,Ylitornio,Finland,158.075472873964,2014-02-16
JEEP,RENEGADE FFV,2.4,4,E,A9,Depka,Deidre,Vuosaari,Finland,Kuivaniemi,Finland,151.346484673368,2014-12-24
AUDI,SQ5 QUATTRO,3,6,Z,AS8,Hannaford,Angil,Elimäki,Finland,Tervakoski,Finland,214.695037771545,2014-12-01
JEEP,CHEROKEE 4X4 FFV,2.4,4,X,A9,Marsy,Roberta,Tervola,Finland,Muonio,Finland,866.189467175666,2014-03-12
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Gotobed,Mag,Pyhäntä,Finland,Humppila,Finland,751.833058789035,2015-01-04
LAND ROVER,RANGE ROVER,3,6,Z,AS8,Brockbank,Doralin,Hausjärvi,Finland,Kirkkonummi,Finland,989.739759716628,2014-05-28
FORD,FUSION,2.5,4,X,AS6,Kinge,Angie,Kurikka,Finland,Soini,Finland,89.4303620148769,2014-06-30
HONDA,FIT,1.5,4,X,AV,Craigheid,Dur,Pornainen,Finland,Vaala,Finland,467.646624779839,2014-04-07
TOYOTA,SIENNA,3.5,6,,AS6,Stronach,Neal,Pyhäjärvi,Finland,Pargas,Finland,932.985609069892,2014-08-24
MAZDA,MAZDA3 5-DOOR (SIL),2.5,4,,M6,Dioniso,Gabriela,Pomarkku,Finland,Mäntsälä,Finland,641.045678225211,2014-01-15
MERCEDES-BENZ,CLA 250,2,4,Z,AS7,Prestage,Briggs,Vammala,Finland,Oitti,Finland,856.799260351888,2014-05-08
CADILLAC,ATS-V,3.6,6,Z,AS8,Rosbrough,Arte,Lovisa,Finland,Velkua,Finland,929.526976696046,2014-12-16
TOYOTA,TUNDRA 4WD,4.6,8,X,AS6,Van Leijs,Bard,Korpilahti,Finland,Otaniemi,Finland,650.295289873927,2014-11-26
DODGE,CHARGER SRT HELLCAT,6.2,8,Z,A8,Wharfe,Tull,Karis,Finland,Mikkeli,Finland,848.74176603256,2014-08-29
SUBARU,LEGACY AWD,3.6,6,X,AV6,Habershon,Delbert,Puumala,Finland,Jämijärvi,Finland,855.906365967922,2014-01-23
BMW,M4 CABRIOLET,3,6,Z,M6,Ismail,Cherie,Mellilä,Finland,Väståboland,Finland,829.786905666118,2014-05-09
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Langlais,Jehu,Kempele,Finland,Mänttä,Finland,955.919781839771,2014-10-31
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Collimore,Ame,Liminka,Finland,Artjärvi,Finland,449.435625334402,2014-10-02
MINI,COOPER S COUNTRYMAN ALL4,1.6,4,Z,M6,Stiff,Pryce,Merikarvia,Finland,Soini,Finland,683.764709227884,2014-11-04
CHEVROLET,SILVERADO 4WD,5.3,8,X,A6,Kobu,Hailey,Punkalaidun,Finland,Kaavi,Finland,16.5275108609464,2014-08-10
BMW,X5 xDRIVE50i,4.4,8,Z,AS8,Duggleby,Mycah,Karttula,Finland,Outokumpu,Finland,345.937241327878,2014-11-17
AUDI,A5 CABRIOLET QUATTRO,2,4,Z,AS8,Krale,Rafferty,Tohmajärvi,Finland,Pyhäjoki,Finland,394.481290204766,2014-02-22
KIA,SOUL,2,4,X,AS6,Carillo,Aila,Juupajoki,Finland,Siikainen,Finland,567.364298847576,2014-04-17
BMW,228i,2,4,Z,M6,Gonneau,Alick,Iniö,Finland,Keminmaa,Finland,377.691433064406,2014-07-07
FIAT,500L,1.4,4,X,M6,Miell,Chip,Rääkkylä,Finland,Ristiina,Finland,993.036997025076,2014-07-07
CHEVROLET,TRAVERSE AWD,3.6,6,X,A6,Dunford,Marla,Merimasku,Finland,Siikainen,Finland,13.5027167641368,2014-05-04
LINCOLN,MKC AWD,2,4,X,AS6,Eakins,Bili,Kangaslampi,Finland,Kiuruvesi,Finland,826.175448019139,2014-03-17
FIAT,500X,1.4,4,X,M6,Boffey,Reinald,Vihti,Finland,Enontekiö,Finland,387.023527804409,2014-10-29
MAZDA,CX-5 4WD,2.5,4,X,AS6,Moreno,Bethina,Nurmijärvi,Finland,Oitti,Finland,206.555549250115,2014-01-31
INFINITI,QX50 AWD,3.7,6,Z,AS7,Kike,Spike,Myrskylä,Finland,Kestilä,Finland,864.822052424188,2014-02-19
MINI,COOPER CLUBMAN,1.5,3,Z,M6,Fraczak,Ilise,Keitele,Finland,Alajärvi,Finland,178.633798691902,2015-01-04
AUDI,S6 QUATTRO,4,8,Z,AM7,McGeorge,Lurlene,Puolanka,Finland,Ivalo,Finland,345.017777559612,2014-03-26
HYUNDAI,SANTA FE SPORT AWD,2.4,,X,AS6,Fain,Petra,Pukkila,Finland,Mouhijärvi,Finland,822.488153408575,2014-04-17
FIAT,500 ABARTH CABRIO,1.4,4,X,A6,MacKnockiter,Christine,Vaala,Finland,Sumiainen,Finland,67.9650417682893,2014-06-23
BMW,Z4 sDRIVE28i,2,4,Z,AS8,Jachimak,Christoffer,Lohja,Finland,Nickby,Finland,902.307103899371,2014-07-02
CHEVROLET,COLORADO,2.5,4,X,A6,Fullegar,Sergent,Oravais,Finland,Lieto,Finland,449.183338320715,2014-08-09
MERCEDES-BENZ,CLA 250 4MATIC FFV,2,4,E,AS7,Harford,Heindrick,Taipalsaari,Finland,Elimäki,Finland,874.135596438069,2014-10-11
FORD,MUSTANG CONVERTIBLE,2.3,4,X,AS6,Agar,Leif,Petäjävesi,Finland,Kuopio,Finland,615.40948741802,2014-05-18
TOYOTA,CAMRY HYBRID LE,2.5,4,,AV,Fildery,Sawyer,Askola,Finland,Pertunmaa,Finland,855.601329243836,2014-02-11
CHEVROLET,SONIC,1.4,4,,AS6,Goodby,Lawrence,Kuivaniemi,Finland,Vammala,Finland,140.802123841929,2014-08-22
DODGE,CHARGER (MDS),5.7,,X,A5,Broxton,Phylis,Rautalampi,Finland,Kyrö,Finland,983.786528258538,2014-05-01
TOYOTA,HIGHLANDER HYBRID AWD,3.5,6,X,AV6,Flecknell,Alvira,Karhula,Finland,Nagu,Finland,878.031655183165,2014-04-24
GMC,YUKON XL 4WD,5.3,8,,A6,Myring,Rayna,Lieto,Finland,Oulainen,Finland,527.970842901961,2014-12-14
SUBARU,LEGACY AWD,2.5,4,X,M6,Getch,Wendell,Kolari,Finland,Juva,Finland,750.457905381062,2014-02-15
PORSCHE,911 CARRERA S CABRIOLET,3.8,6,,M7,Klicher,Tandi,Vahto,Finland,Kempele,Finland,936.545701697444,2014-04-14
RAM,1500 ECODIESEL HFE,3,6,D,A8,Ordish,Fiann,Sahalahti,Finland,Sumiainen,Finland,180.391456396194,2014-07-24
GMC,ACADIA AWD,3.6,6,X,A6,Yarrall,Louise,Liperi,Finland,Kirkkonummi,Finland,477.724691298004,2014-09-14
JEEP,COMPASS,2.4,4,X,M5,Izhakov,Sergei,Humppila,Finland,Pyhäjärvi,Finland,857.65660809583,2014-07-09
TOYOTA,RAV4 HYBRID AWD,2.5,4,X,AV6,Campes,Janis,Suolahti,Finland,Vesilahti,Finland,916.480516596085,2014-03-15
KIA,FORTE 5,2,4,X,AS6,Blinder,Sigmund,Kronoby,Finland,Rautjärvi,Finland,772.806719092003,2014-10-28
JAGUAR,F-TYPE COUPE,3,6,Z,AS8,Hansed,Ladonna,Otaniemi,Finland,Lovisa,Finland,316.86351740569,2014-02-01
BMW,428i CABRIOLET,2,4,Z,AS8,Tapper,Theresina,Nivala,Finland,Kinnula,Finland,187.118380039401,2014-08-09
CADILLAC,ATS-V,3.6,6,Z,AS8,Vigors,Devondra,Pyhäjärvi,Finland,Pylkönmäki,Finland,798.180169320748,2014-05-28
PORSCHE,CAYENNE GTS,3.6,6,Z,A8,Kinsley,Christye,Ylitornio,Finland,Mouhijärvi,Finland,877.451436109681,2014-02-18
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Lawless,Chaddie,Sonkajärvi,Finland,Ulvila,Finland,339.259882985527,2014-06-29
DODGE,DART TURBO AERO,1.4,4,,AM6,Maycock,Terrence,Karttula,Finland,Kronoby,Finland,372.718158379776,2014-02-12
CHEVROLET,COLORADO,2.5,4,X,A6,Proske,Ilise,Inari,Finland,Virtasalmi,Finland,667.236290201306,2014-09-08
CHEVROLET,SILVERADO FFV,4.3,6,X,A6,Chasmor,Erik,Maaninka,Finland,Kempele,Finland,361.449114765364,2014-08-29
CHEVROLET,COLORADO 4WD,3.6,,X,A6,Winchcombe,Ashlan,Pohja,Finland,Gumböle,Finland,693.353917441268,2014-03-15
FORD,TAURUS FFV AWD,3.5,6,X,AS6,Henryson,Bar,Saarijärvi,Finland,Lemu,Finland,757.121922555562,2014-01-29
HYUNDAI,TUCSON AWD,2,4,,AS6,Davage,Gayle,Keminmaa,Finland,Eno,Finland,692.819020999909,2014-04-17
JEEP,COMPASS,2.4,4,X,A6,Van den Bosch,Sumner,Pyhäsalmi,Finland,Parkano,Finland,382.721811973738,2014-01-27
CHEVROLET,CORVETTE Z06,6.2,8,Z,M7,Killock,Judy,Muhos,Finland,Saukkola,Finland,857.946646887438,2014-07-21
FORD,F-150 FFV,5,8,E,AS6,Douberday,Munmro,Joutseno,Finland,Vuolijoki,Finland,179.074668074783,2014-01-16
SUBARU,WRX,2,4,Z,AV8,Monckton,Darnell,Karvia,Finland,Vuosaari,Finland,474.32085487377,2014-07-09
LEXUS,RC 200t,2,4,Z,AS8,Rusted,Rafa,Hämeenkoski,Finland,Västanfjärd,Finland,471.424683080514,2014-04-07
TOYOTA,YARIS (SIL),1.5,4,X,M6,Klimentov,Nils,Kivijärvi,Finland,Isokyrö,Finland,977.330369959301,2014-06-04
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Eddow,Donica,Anjala,Finland,Lempäälä,Finland,689.832420063787,2014-11-18
DODGE,JOURNEY FFV,3.6,6,E,A6,Kerne,Jenifer,Suomusjärvi,Finland,Virrat,Finland,739.980044938594,2014-12-14
BMW,640i xDRIVE GRAN COUPE,3,6,Z,AS8,Gillbee,Wylie,Asikkala,Finland,Mellunkylä,Finland,623.996464709222,2014-09-17
DODGE,CHALLENGER (MDS),5.7,8,X,A8,Macy,Claire,Kaarina,Finland,Laukaa,Finland,190.719354367342,2014-05-25
DODGE,CHARGER (MDS),6.4,8,Z,A8,Kingescot,Willow,Savukoski,Finland,Pulkkila,Finland,484.808394979957,2014-06-15
JEEP,RENEGADE 4X4,2.4,4,X,A9,Deme,Lee,Ulvila,Finland,Muurame,Finland,574.608796963066,2014-07-30
ROLLS-ROYCE,PHANTOM COUPE,6.7,12,Z,AS8,Cheng,Margalo,Liminka,Finland,Kalajoki,Finland,286.664814122943,2014-11-24
FORD,FUSION (Start/Stop),1.5,4,X,AS6,Shovelin,Sam,Kuhmalahti,Finland,Pöytyä,Finland,494.680242700294,2014-06-15
HYUNDAI,SANTA FE SPORT AWD,2.4,,X,AS6,Kitchiner,Erda,Humppila,Finland,Varkaus,Finland,326.161774614796,2014-12-28
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,2.1,4,D,AS7,Puckring,Simone,Lahti,Finland,Kitee,Finland,310.296609429859,2014-11-12
FORD,SHELBY GT350 MUSTANG,5.2,8,Z,M6,Corthes,Lyman,Kärkölä,Finland,Jämsä,Finland,544.763402455089,2014-05-04
CHEVROLET,CRUZE LIMITED,1.4,4,X,M6,Rosewell,Frederik,Kullaa,Finland,Vahto,Finland,403.080190013934,2014-05-27
MINI,JOHN COOPER WORKS PACEMAN ALL4,1.6,4,Z,AS6,Harlock,Lesya,Nokia,Finland,Munkkiniemi,Finland,47.4605411331268,2014-03-05
VOLVO,XC90 T6 AWD,2,4,Z,AS8,Winston,Basilio,Karinainen,Finland,Saari,Finland,520.61882268497,2014-07-20
RAM,1500 4X4 ECODIESEL,3,6,D,A8,Wellstood,Shawnee,Kuivaniemi,Finland,Paimio,Finland,383.171669173137,2014-08-08
TOYOTA,COROLLA,1.8,4,X,AV,Boom,Theadora,Kokemäki,Finland,Kaarela,Finland,917.167221807343,2014-05-15
JEEP,GRAND CHEROKEE 4X4 DIESEL,3,6,D,A8,Burgoin,Clementine,Liljendal,Finland,Jokioinen,Finland,693.986497919518,2014-04-02
CHRYSLER,300 FFV,3.6,6,E,A8,Playdon,Brewer,Kuru,Finland,Dragsfjärd,Finland,735.962500664758,2014-12-13
SUBARU,LEGACY AWD,2.5,4,X,M6,Getch,Wendell,Kolari,Finland,Pihtipudas,Finland,776.929752805216,2014-06-07
JEEP,WRANGLER 4X4,3.6,6,X,M6,Riccelli,Howie,Mietoinen,Finland,Haapajärvi,Finland,242.091911584009,2014-04-24
CHEVROLET,TRAVERSE,3.6,6,X,A6,Showering,Kirstin,Kärkölä,Finland,Oulainen,Finland,673.635030934697,2014-08-27
PORSCHE,911 TURBO,3.8,6,Z,AM7,Simunek,Anjanette,Toijala,Finland,Evijärvi,Finland,143.7190062389,2015-01-05
VOLVO,S60 T5,2,4,X,AS8,Martine,Felecia,Nilsiä,Finland,Parola,Finland,360.586880781725,2014-06-28
GMC,CANYON 4WD,2.5,4,X,A6,Twydell,Reynolds,Kållby,Finland,Haapajärvi,Finland,641.917544822118,2014-08-25
BMW,650i xDRIVE CABRIOLET,4.4,8,,AS8,Swepson,Inness,Pelkosenniemi,Finland,Sodankylä,Finland,326.233411622603,2014-02-19
PORSCHE,911 CARRERA S CABRIOLET,3.8,6,Z,AM7,Heersma,Mahmoud,Kolari,Finland,Masku,Finland,579.042857037539,2014-10-09
MINI,COOPER S COUNTRYMAN ALL4,1.6,4,Z,M6,Vasilkov,Bobby,Ranua,Finland,Karkkila,Finland,26.7129917226612,2014-10-03
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Yeudall,Katrinka,Taivalkoski,Finland,Pihtipudas,Finland,622.517773336579,2014-07-12
DODGE,CHALLENGER SRT (MDS),6.4,8,Z,A8,Marris,Dominique,Kullaa,Finland,Saarijärvi,Finland,306.623567652856,2014-04-09
BMW,M6 GRAN COUPE,4.4,8,Z,M6,Abrahmson,Issie,Vihti,Finland,Lieksa,Finland,54.5224752422548,2014-11-25
JEEP,CHEROKEE 4X4 FFV,2.4,4,E,A9,Whoolehan,Teodor,Kärkölä,Finland,Marttila,Finland,550.467139136131,2014-02-05
SUBARU,IMPREZA AWD,2,4,X,AV6,Eddow,Donica,Pornainen,Finland,Ilmajoki,Finland,783.421683204775,2014-09-08
HYUNDAI,SONATA HYBRID,2,4,X,AM6,Myring,Rayna,Varkaus,Finland,Kylmäkoski,Finland,502.817314433848,2014-10-14
CHEVROLET,CRUZE,1.4,4,X,AS6,Mellodey,Dulcy,Mikkeli,Finland,Kellokoski,Finland,253.458084713035,2014-02-11
FORD,TRANSIT CONNECT WAGON LWB,2.5,4,X,AS6,Marwick,Minni,Muurla,Finland,Utsjoki,Finland,26.0238487844902,2014-05-01
INFINITI,Q70 AWD,5.6,8,Z,AS7,Lernihan,Bruis,Alavieska,Finland,Pyhäselkä,Finland,651.456513148741,2014-08-29
LINCOLN,MKZ,2,4,X,AS6,Whitcher,Dannel,Teuva,Finland,Myrskylä,Finland,149.348110888248,2014-10-26
FORD,TRANSIT CONNECT VAN FFV,2.5,4,X,AS6,Pennycuick,Isabelle,Vihanti,Finland,Muhos,Finland,232.628074497274,2014-07-31
GMC,SIERRA FFV,4.3,6,E,A6,Kike,Spike,Marttila,Finland,Lieksa,Finland,845.486635421864,2014-05-21
INFINITI,Q50 HYBRID AWD,3.5,6,Z,AS7,Sawrey,Noreen,Honkajoki,Finland,Hankasalmi,Finland,269.903281018426,2014-11-12
MITSUBISHI,LANCER SPORTBACK,2,4,X,M5,Kingescot,Willow,Karkkila,Finland,Kaskinen,Finland,762.652539945655,2014-10-18
JAGUAR,F-TYPE R AWD CONVERTIBLE,5,,,AS8,Leaming,Janaya,Rusko,Finland,Kerava,Finland,785.705451721899,2014-02-01
FORD,F-150 (Payload Pkg),2.7,6,X,AS6,Rodolfi,Darrel,Viitasaari,Finland,Askainen,Finland,230.767890710297,2014-04-29
TOYOTA,YARIS HATCHBACK,1.5,4,X,M5,Macklam,Tymothy,Ivalo,Finland,Luvia,Finland,388.890616303893,2014-08-17
MINI,COOPER 5 DOOR,1.5,3,Z,AS6,Dauber,Bunni,Juankoski,Finland,Toholampi,Finland,325.580980076246,2014-12-28
ASTON MARTIN,DB9 GT,5.9,12,Z,A6,Kerley,Carlota,Broby,Finland,Vesanto,Finland,825.243361606045,2014-05-09
NISSAN,GT-R,3.8,6,Z,AM6,Sea,Roth,Tammela,Finland,Suolahti,Finland,38.5128953815439,2014-01-18
VOLVO,XC70 T5 AWD,2.5,5,X,AS6,Doman,Corry,Tervo,Finland,Lohtaja,Finland,611.102468918769,2014-04-18
KIA,SPORTAGE,2.4,4,X,M6,Tarzey,Humfrid,Korpilahti,Finland,Vimpeli,Finland,228.249391464651,2014-07-26
BMW,X5 xDRIVE50i,4.4,8,Z,AS8,Puckring,Simone,Velkua,Finland,Hanko,Finland,894.89087034929,2014-09-07
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,X,AS6,Champagne,Konstanze,Suodenniemi,Finland,Ylihärmä,Finland,57.8443476275368,2014-06-24
BUICK,ENCORE SPORT TOURING AWD,1.4,4,X,AS6,Cuffe,Astrid,Velkua,Finland,Siuntio,Finland,569.88638134295,2014-04-18
KIA,SEDONA SXL,3.3,6,X,AS6,Yurinov,Corie,Puumala,Finland,Korpilahti,Finland,169.316851604954,2014-01-21
BUICK,ENCLAVE,3.6,6,X,A6,Bardey,Stinky,Ivalo,Finland,Kesälahti,Finland,747.860100449277,2014-10-17
JEEP,CHEROKEE FFV,2.4,4,X,A9,Storr,Lars,Himanka,Finland,Ruokolahti,Finland,186.479098774825,2014-05-18
BMW,328d xDRIVE,2,4,D,AS8,Crips,Emalee,Helsinki,Finland,Luvia,Finland,135.965985089538,2015-01-05
VOLKSWAGEN,BEETLE,1.8,4,X,AS6,Durbann,Berni,Nurmes,Finland,Hämeenkoski,Finland,12.9455026855894,2014-11-25
SCION,FR-S,2,4,Z,AS6,Jankin,Melosa,Hämeenlinna,Finland,Pargas,Finland,374.40119008264,2014-02-16
TOYOTA,VENZA 4WD,3.5,6,,AS6,Konke,Trueman,Vesanto,Finland,Velkua,Finland,344.222309026804,2014-04-10
